,ds,y,yhat1,residual1,trend,season_weekly
238,2022-07-29,1020.0548095703124,1075.4605712890625,55.405761718750114,1073.10986328125,2.350770950317383
239,2022-07-30,1053.03076171875,1078.425537109375,25.394775390625,1071.931640625,6.493770599365234
240,2022-07-31,1055.4105224609375,1070.1436767578125,14.733154296875,1070.7535400390625,-0.6099398732185364
241,2022-08-01,1059.0928955078125,1063.1790771484375,4.086181640625,1069.575439453125,-6.39640998840332
242,2022-08-02,1062.333740234375,1069.20458984375,6.870849609375,1068.3974609375,0.807175874710083
243,2022-08-03,1065.551025390625,1061.864990234375,-3.68603515625,1067.21923828125,-5.35426664352417
244,2022-08-04,1036.9708251953125,1068.7501220703125,31.779296875,1066.041259765625,2.7088992595672607
245,2022-08-05,1069.956298828125,1067.2138671875,-2.742431640625,1064.863037109375,2.350770950317383
246,2022-08-06,1071.029541015625,1070.1788330078125,-0.8507080078125,1063.68505859375,6.493770599365234
247,2022-08-07,1072.9053955078125,1061.89697265625,-11.0084228515625,1062.5068359375,-0.6099398732185364
248,2022-08-08,1077.32373046875,1054.932373046875,-22.391357421875,1061.328857421875,-6.39640998840332
249,2022-08-09,1092.3909912109375,1060.9578857421875,-31.43310546875,1060.150634765625,0.807175874710083
250,2022-08-10,1082.1566162109375,1053.6182861328125,-28.538330078125,1058.97265625,-5.35426664352417
251,2022-08-11,1085.45947265625,1060.50341796875,-24.9560546875,1057.7945556640625,2.7088992595672607
252,2022-08-12,1089.3936767578125,1058.9671630859375,-30.426513671875,1056.616455078125,2.350770950317383
253,2022-08-13,1090.0518798828125,1061.93212890625,-28.1197509765625,1055.4383544921875,6.493770599365234
254,2022-08-14,1089.27392578125,1053.6502685546875,-35.6236572265625,1054.26025390625,-0.6099398732185364
255,2022-08-15,1084.6436767578125,1046.6856689453125,-37.9580078125,1053.08203125,-6.39640998840332
256,2022-08-16,1084.1085205078125,1052.711181640625,-31.3973388671875,1051.904052734375,0.807175874710083
257,2022-08-17,1084.236328125,1045.37158203125,-38.86474609375,1050.7259521484375,-5.35426664352417
258,2022-08-18,1086.380126953125,1052.2567138671875,-34.1234130859375,1049.5478515625,2.7088992595672607
259,2022-08-19,1090.1004638671875,1050.720458984375,-39.3800048828125,1048.3697509765625,2.350770950317383
260,2022-08-20,1093.9110107421875,1053.6854248046875,-40.2255859375,1047.191650390625,6.493770599365234
261,2022-08-21,1058.571044921875,1045.403564453125,-13.16748046875,1046.0135498046875,-0.6099398732185364
262,2022-08-22,1061.064208984375,1038.43896484375,-22.625244140625,1044.83544921875,-6.39640998840332
263,2022-08-23,1059.43408203125,1044.4644775390625,-14.9696044921875,1043.6573486328125,0.807175874710083
264,2022-08-24,1061.556640625,1037.125,-24.431640625,1042.479248046875,-5.35426664352417
265,2022-08-25,1063.013671875,1044.010009765625,-19.003662109375,1041.3011474609375,2.7088992595672607
266,2022-08-26,1065.802490234375,1042.4737548828125,-23.3287353515625,1040.123046875,2.350770950317383
267,2022-08-27,1100.26220703125,1045.438720703125,-54.823486328125,1038.9449462890625,6.493770599365234
268,2022-08-28,1066.1595458984375,1037.1568603515625,-29.002685546875,1037.766845703125,-0.6099398732185364
269,2022-08-29,1071.1087646484375,1030.1923828125,-40.9163818359375,1036.5887451171875,-6.39640998840332
270,2022-08-30,1072.380126953125,1036.2177734375,-36.162353515625,1035.41064453125,0.807175874710083
271,2022-08-31,1105.02392578125,1028.8782958984375,-76.1456298828125,1034.2325439453125,-5.35426664352417
272,2022-09-01,1070.145751953125,1035.763427734375,-34.38232421875,1033.054443359375,2.7088992595672607
273,2022-09-02,917.6431274414062,1034.22705078125,116.58392333984375,1031.8763427734375,2.350770950317383
274,2022-09-03,920.0640258789062,1037.1920166015625,117.12799072265625,1030.6982421875,6.493770599365234
